172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:06 -0500] "GET http://go.galegroup.com:80/ps/advancedSearch.do?operator%28999%29=And&inputFieldName%28999%29=KE_ST&inputFieldValue%28999%29=&operator%280%29=And&inputFieldName%280%29=TX&inputFieldValue%280%29=washer-woman&operator%281%29=And&inputFieldName%281%29=PU&inputFieldValue%281%29=%22The+Forensic+Examiner%22&operator%282%29=And&inputFieldName%282%29=KE_ST&inputFieldValue%282%29=&dateIndices=DA&dateLimiterValue%28DA%29.dateMode=0&standAloneLimiters=DA&standAloneLimiters=TY&limiterType%28TY%29=OR&limiterFieldValue%28TY%29=&limiterFieldValue%28PU%29=&standAloneLimiters=PU&limiterType%28PU%29=OR&limiterFieldValue%28PS_CAT%29=&limiterType%28PS_CAT%29=OR&method=doSearch&noOfRows=3&fuzzyEnabled=false&searchType=AdvancedSearchForm&userGroupName=nysl_me_nyaomed&prodId=ITOF&nwf=y HTTP/1.1" 200 31095
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:07 -0500] "GET http://go.galegroup.com:80/ps/json/marklist?prodId=ITOF&userGroupName=nysl_me_nyaomed&asid=&random=1381247118352 HTTP/1.1" 200 231
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:09 -0500] "GET http://go.galegroup.com:80/ps/breadCrumb.do?type=reviseSearch&src=bcrumb&form=AdvancedSearchForm&inPS=true&query=Locale(en,,):FQE=(TX,None,12)washer-woman:And:FQE=(PU,None,23)%22The+Forensic+Examiner%22$&searchQueryId=&inPS=true&userGroupName=nysl_me_nyaomed&prodId=ITOF&searchType=AdvancedSearchForm HTTP/1.1" 200 62431
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:12 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 1046
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:15 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 850
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:16 -0500] "GET http://go.galegroup.com:80/ps/advancedSearch.do?operator%28999%29=And&inputFieldName%28999%29=KE_ST&inputFieldValue%28999%29=&operator%280%29=And&inputFieldName%280%29=TX&inputFieldValue%280%29=macerate&operator%281%29=And&inputFieldName%281%29=PU&inputFieldValue%281%29=%22The+Forensic+Examiner%22&operator%282%29=And&inputFieldName%282%29=KE_ST&inputFieldValue%282%29=&dateIndices=DA&dateLimiterValue%28DA%29.dateMode=0&standAloneLimiters=DA&standAloneLimiters=TY&limiterType%28TY%29=OR&limiterFieldValue%28TY%29=&limiterFieldValue%28PU%29=&standAloneLimiters=PU&limiterType%28PU%29=OR&limiterFieldValue%28PS_CAT%29=&limiterType%28PS_CAT%29=OR&method=doSearch&noOfRows=3&fuzzyEnabled=false&searchType=AdvancedSearchForm&userGroupName=nysl_me_nyaomed&prodId=ITOF&nwf=y HTTP/1.1" 200 31082
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:16 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 854
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:16 -0500] "GET http://go.galegroup.com:80/ps/json/marklist?prodId=ITOF&userGroupName=nysl_me_nyaomed&asid=&random=1381247127881 HTTP/1.1" 200 231
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:20 -0500] "GET http://go.galegroup.com:80/ps/breadCrumb.do?type=reviseSearch&src=bcrumb&form=AdvancedSearchForm&inPS=true&query=Locale(en,,):FQE=(TX,None,8)macerate:And:FQE=(PU,None,23)%22The+Forensic+Examiner%22$&searchQueryId=&inPS=true&userGroupName=nysl_me_nyaomed&prodId=ITOF&searchType=AdvancedSearchForm HTTP/1.1" 200 62427
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:23 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 838
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:25 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 164
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:26 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 854
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:27 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 862
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:28 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 854
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:29 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 876
